invoice_id,vendor_id,vendor_name,vendor_category,region,approver,invoice_date,due_date,payment_terms,invoice_amount,paid_amount,outstanding_balance,payment_date,payment_status,payment_method,days_to_pay,days_early_late,is_on_time,has_discount_terms,discount_rate,discount_captured,discount_amount
AP-0551,VND-016,CleanWater Utilities,Utilities,North,Sofia Reyes,2025-12-26,2026-01-25,30,7440.46,7440.46,0.0,2026-01-28,Paid,Credit Card,33,-3,No,No,0.0,No,0.0
AP-0552,VND-012,FacilityPro Services,Facilities,Central,Ana Torres,2026-02-20,2026-03-22,30,28979.25,28979.25,0.0,2026-03-14,Paid,Wire,22,8,Yes,No,0.0,No,0.0
AP-0553,VND-018,BuildFast Materials,Materials,West,Pedro Alvarez,2025-09-07,2025-10-07,30,28301.55,28301.55,0.0,2025-09-26,Paid,Credit Card,19,11,Yes,No,0.0,No,0.0
AP-0554,VND-011,QuickFreight Inc.,Logistics,South,Ana Torres,2025-12-17,2026-02-15,60,11346.01,11346.01,0.0,2026-03-03,Paid,Credit Card,76,-16,No,Yes,0.01,No,0.0
AP-0555,VND-019,SkyNet IT Solutions,IT,West,Sofia Reyes,2025-04-10,2025-06-09,60,66651.73,0.0,66651.73,,Overdue,Credit Card,,-356,No,Yes,0.01,No,0.0
AP-0556,VND-003,FastShip Logistics,Logistics,Central,Sofia Reyes,2026-05-22,2026-07-21,60,13254.79,0.0,13254.79,,Pending,Credit Card,,,,Yes,0.01,No,0.0
AP-0557,VND-019,SkyNet IT Solutions,IT,North,Marco Diaz,2025-10-26,2026-01-24,90,34248.7,34248.7,0.0,2026-02-01,Paid,Wire,98,-8,No,Yes,0.005,No,0.0
AP-0558,VND-022,Apex Consulting,Services,East,Laura Chen,2025-12-19,2026-02-17,60,39640.7,39640.7,0.0,2026-02-02,Paid,Check,45,15,Yes,Yes,0.01,No,0.0
AP-0559,VND-010,DataBridge IT,IT,North,Laura Chen,2026-01-03,2026-01-18,15,13227.37,13227.37,0.0,2026-01-17,Paid,ACH,14,1,Yes,Yes,0.02,No,0.0
AP-0560,VND-014,NetConnect Systems,IT,Central,Pedro Alvarez,2026-02-20,2026-04-21,60,33617.38,33617.38,0.0,2026-04-23,Paid,Check,62,-2,No,Yes,0.01,No,0.0
AP-0561,VND-012,FacilityPro Services,Facilities,West,Marco Diaz,2025-05-18,2025-06-17,30,2382.89,2382.89,0.0,2025-06-24,Paid,Check,37,-7,No,Yes,0.01,No,0.0
AP-0562,VND-016,CleanWater Utilities,Utilities,West,Marco Diaz,2026-03-02,2026-04-01,30,12972.22,12972.22,0.0,2026-04-11,Paid,ACH,40,-10,No,No,0.0,No,0.0
AP-0563,VND-015,ExpressRoute Logistics,Logistics,Central,Pedro Alvarez,2025-12-30,2026-02-28,60,5289.08,5289.08,0.0,2026-02-24,Paid,Credit Card,56,4,Yes,Yes,0.01,No,0.0
AP-0564,VND-016,CleanWater Utilities,Utilities,South,Ana Torres,2026-01-11,2026-03-12,60,985.2,985.2,0.0,2026-03-05,Paid,Check,53,7,Yes,Yes,0.01,No,0.0
AP-0565,VND-023,CoolTech Systems,IT,North,Marco Diaz,2025-03-22,2025-06-20,90,44251.76,44251.76,0.0,2025-06-27,Paid,Check,97,-7,No,Yes,0.005,No,0.0
AP-0566,VND-021,PrimePack Logistics,Logistics,North,Ana Torres,2025-12-18,2026-01-02,15,11165.63,11165.63,0.0,2026-01-10,Paid,Check,23,-8,No,Yes,0.02,No,0.0
AP-0567,VND-011,QuickFreight Inc.,Logistics,West,Laura Chen,2025-06-21,2025-08-05,45,1671.2,1671.2,0.0,2025-07-31,Paid,Check,40,5,Yes,No,0.0,No,0.0
AP-0568,VND-024,EliteFacilities Corp.,Facilities,Central,Laura Chen,2025-06-23,2025-09-21,90,20904.38,20904.38,0.0,2025-09-21,Paid,ACH,90,0,Yes,Yes,0.005,No,0.0
AP-0569,VND-016,CleanWater Utilities,Utilities,North,Marco Diaz,2025-09-16,2025-10-31,45,2421.81,743.74,1678.07,2025-10-29,Partial,ACH,43,2,Yes,Yes,0.015,No,0.0
AP-0570,VND-020,TrustBuild Facilities,Facilities,South,Ana Torres,2026-01-14,2026-04-14,90,28658.74,28658.74,0.0,2026-04-13,Paid,Wire,89,1,Yes,Yes,0.005,No,0.0
AP-0571,VND-017,OfficePro Services,Services,North,Laura Chen,2025-06-07,2025-07-07,30,33991.73,33991.73,0.0,2025-06-29,Paid,ACH,22,8,Yes,No,0.0,No,0.0
AP-0572,VND-024,EliteFacilities Corp.,Facilities,South,Marco Diaz,2025-09-28,2025-10-13,15,26930.97,26930.97,0.0,2025-10-20,Paid,Check,22,-7,No,Yes,0.02,No,0.0
AP-0573,VND-013,SafetyFirst Supplies,Materials,West,Laura Chen,2026-01-24,2026-02-23,30,34808.48,34808.48,0.0,2026-02-15,Paid,Credit Card,22,8,Yes,Yes,0.01,No,0.0
AP-0574,VND-010,DataBridge IT,IT,West,Pedro Alvarez,2025-04-10,2025-04-25,15,73828.41,0.0,73828.41,,Overdue,Check,,-401,No,Yes,0.02,No,0.0
AP-0575,VND-014,NetConnect Systems,IT,Central,Laura Chen,2025-10-01,2025-11-15,45,65173.73,65173.73,0.0,2025-11-14,Paid,Check,44,1,Yes,Yes,0.015,No,0.0
AP-0576,VND-015,ExpressRoute Logistics,Logistics,South,Ana Torres,2025-07-04,2025-09-02,60,6952.13,6952.13,0.0,2025-09-09,Paid,Wire,67,-7,No,Yes,0.01,No,0.0
AP-0577,VND-017,OfficePro Services,Services,North,Pedro Alvarez,2025-10-18,2025-11-17,30,12320.16,12320.16,0.0,2025-11-20,Paid,Check,33,-3,No,Yes,0.01,No,0.0
AP-0578,VND-002,TechCore Solutions,IT,Central,Marco Diaz,2025-03-30,2025-04-29,30,69233.06,69233.06,0.0,2025-05-07,Paid,ACH,38,-8,No,Yes,0.01,No,0.0
AP-0579,VND-006,PowerGrid Utilities,Utilities,North,Marco Diaz,2026-04-24,2026-06-08,45,10076.93,10076.93,0.0,2026-05-31,Paid,Check,37,8,Yes,Yes,0.015,No,0.0
AP-0580,VND-025,RapidShip Co.,Logistics,West,Laura Chen,2025-03-17,2025-04-16,30,6268.46,6268.46,0.0,2025-04-22,Paid,Check,36,-6,No,Yes,0.01,No,0.0
AP-0581,VND-009,MetalWorks Ltd.,Materials,South,Pedro Alvarez,2025-07-25,2025-10-23,90,31294.49,31294.49,0.0,2025-10-23,Paid,ACH,90,0,Yes,Yes,0.005,No,0.0
AP-0582,VND-005,CloudSys Inc.,IT,Central,Pedro Alvarez,2026-03-29,2026-04-28,30,58655.02,58655.02,0.0,2026-04-28,Paid,Wire,30,0,Yes,Yes,0.01,No,0.0
AP-0583,VND-016,CleanWater Utilities,Utilities,South,Sofia Reyes,2025-09-30,2025-11-29,60,2698.31,2698.31,0.0,2025-12-07,Paid,ACH,68,-8,No,Yes,0.01,No,0.0
AP-0584,VND-001,Acme Supplies Co.,Materials,Central,Pedro Alvarez,2026-02-18,2026-04-19,60,42514.36,12824.61,29689.75,2026-05-06,Partial,Credit Card,77,-17,No,No,0.0,No,0.0
AP-0585,VND-025,RapidShip Co.,Logistics,West,Sofia Reyes,2025-11-07,2026-01-06,60,8611.68,0.0,8611.68,,Overdue,Check,,-145,No,Yes,0.01,No,0.0
AP-0586,VND-003,FastShip Logistics,Logistics,East,Ana Torres,2026-04-16,2026-05-16,30,15448.61,15448.61,0.0,2026-05-27,Paid,Check,41,-11,No,Yes,0.01,No,0.0
AP-0587,VND-010,DataBridge IT,IT,West,Sofia Reyes,2025-03-28,2025-06-26,90,71391.06,71391.06,0.0,2025-06-24,Paid,Check,88,2,Yes,Yes,0.005,No,0.0
AP-0588,VND-002,TechCore Solutions,IT,South,Sofia Reyes,2026-02-03,2026-05-04,90,9724.45,9724.45,0.0,2026-05-08,Paid,Wire,94,-4,No,Yes,0.005,No,0.0
AP-0589,VND-001,Acme Supplies Co.,Materials,North,Laura Chen,2025-02-13,2025-04-14,60,21464.38,21464.38,0.0,2025-04-07,Paid,ACH,53,7,Yes,Yes,0.01,No,0.0
AP-0590,VND-017,OfficePro Services,Services,West,Ana Torres,2025-03-15,2025-04-14,30,4364.47,4364.47,0.0,2025-03-28,Paid,Wire,13,17,Yes,Yes,0.01,No,0.0
AP-0591,VND-002,TechCore Solutions,IT,South,Marco Diaz,2025-02-21,2025-03-23,30,72849.68,72849.68,0.0,2025-03-26,Paid,ACH,33,-3,No,No,0.0,No,0.0
AP-0592,VND-020,TrustBuild Facilities,Facilities,South,Ana Torres,2025-04-27,2025-05-27,30,18405.74,18405.74,0.0,2025-05-29,Paid,ACH,32,-2,No,No,0.0,No,0.0
AP-0593,VND-024,EliteFacilities Corp.,Facilities,West,Laura Chen,2025-11-26,2025-12-26,30,29602.09,29602.09,0.0,2025-12-19,Paid,ACH,23,7,Yes,No,0.0,No,0.0
AP-0594,VND-019,SkyNet IT Solutions,IT,South,Laura Chen,2025-10-08,2025-11-07,30,15592.76,15592.76,0.0,2025-10-30,Paid,ACH,22,8,Yes,Yes,0.01,No,0.0
AP-0595,VND-019,SkyNet IT Solutions,IT,North,Marco Diaz,2025-06-11,2025-08-10,60,6172.27,6172.27,0.0,2025-08-08,Paid,ACH,58,2,Yes,Yes,0.01,No,0.0
AP-0596,VND-006,PowerGrid Utilities,Utilities,North,Ana Torres,2026-05-03,2026-07-02,60,10539.2,10539.2,0.0,2026-05-31,Paid,Check,28,32,Yes,Yes,0.01,No,0.0
AP-0597,VND-020,TrustBuild Facilities,Facilities,North,Ana Torres,2025-04-01,2025-06-30,90,22697.32,22697.32,0.0,2025-07-09,Paid,Wire,99,-9,No,No,0.0,No,0.0
AP-0598,VND-001,Acme Supplies Co.,Materials,Central,Marco Diaz,2025-04-08,2025-05-08,30,31708.21,0.0,31708.21,,Overdue,Wire,,-388,No,No,0.0,No,0.0
AP-0599,VND-017,OfficePro Services,Services,South,Pedro Alvarez,2025-02-24,2025-04-10,45,10167.6,10167.6,0.0,2025-04-18,Paid,Wire,53,-8,No,No,0.0,No,0.0
AP-0600,VND-006,PowerGrid Utilities,Utilities,South,Sofia Reyes,2025-10-19,2025-12-18,60,3539.05,3539.05,0.0,2025-12-17,Paid,ACH,59,1,Yes,Yes,0.01,No,0.0
AP-0601,VND-025,RapidShip Co.,Logistics,West,Sofia Reyes,2025-06-30,2025-07-15,15,4002.87,4002.87,0.0,2025-07-20,Paid,ACH,20,-5,No,Yes,0.02,No,0.0
AP-0602,VND-015,ExpressRoute Logistics,Logistics,Central,Ana Torres,2025-07-23,2025-09-21,60,15194.65,15194.65,0.0,2025-09-23,Paid,Check,62,-2,No,No,0.0,No,0.0
AP-0603,VND-004,BuildRight Materials,Materials,East,Marco Diaz,2026-02-27,2026-03-29,30,43754.54,43754.54,0.0,2026-03-20,Paid,ACH,21,9,Yes,Yes,0.01,No,0.0
AP-0604,VND-014,NetConnect Systems,IT,South,Marco Diaz,2026-02-01,2026-03-03,30,33011.38,33011.38,0.0,2026-03-04,Paid,Credit Card,31,-1,No,Yes,0.01,No,0.0
AP-0605,VND-012,FacilityPro Services,Facilities,East,Marco Diaz,2025-02-02,2025-03-04,30,24842.95,24842.95,0.0,2025-03-09,Paid,Check,35,-5,No,Yes,0.01,No,0.0
AP-0606,VND-006,PowerGrid Utilities,Utilities,East,Marco Diaz,2025-06-24,2025-07-24,30,8882.76,8882.76,0.0,2025-07-17,Paid,Check,23,7,Yes,Yes,0.01,No,0.0
AP-0607,VND-014,NetConnect Systems,IT,Central,Pedro Alvarez,2026-04-19,2026-07-18,90,25937.82,0.0,25937.82,,Pending,Wire,,,,No,0.0,No,0.0
AP-0608,VND-011,QuickFreight Inc.,Logistics,West,Ana Torres,2025-01-06,2025-02-05,30,8937.67,0.0,8937.67,,Overdue,Wire,,-480,No,Yes,0.01,No,0.0
AP-0609,VND-024,EliteFacilities Corp.,Facilities,Central,Sofia Reyes,2026-05-06,2026-07-05,60,28720.65,28720.65,0.0,2026-05-31,Paid,Credit Card,25,35,Yes,Yes,0.01,No,0.0
AP-0610,VND-023,CoolTech Systems,IT,West,Marco Diaz,2025-10-30,2025-12-29,60,22929.68,22929.68,0.0,2026-01-04,Paid,Wire,66,-6,No,No,0.0,No,0.0
AP-0611,VND-022,Apex Consulting,Services,East,Marco Diaz,2026-04-11,2026-04-26,15,20159.14,0.0,20159.14,,Pending,Credit Card,,,,Yes,0.02,No,0.0
AP-0612,VND-012,FacilityPro Services,Facilities,West,Sofia Reyes,2025-12-07,2026-02-05,60,19520.37,19520.37,0.0,2026-02-02,Paid,ACH,57,3,Yes,Yes,0.01,No,0.0
AP-0613,VND-019,SkyNet IT Solutions,IT,South,Sofia Reyes,2026-01-08,2026-01-23,15,71598.34,71598.34,0.0,2026-01-13,Paid,Check,5,10,Yes,Yes,0.02,Yes,1431.97
AP-0614,VND-020,TrustBuild Facilities,Facilities,North,Laura Chen,2025-03-10,2025-04-09,30,20505.02,20505.02,0.0,2025-04-04,Paid,Check,25,5,Yes,No,0.0,No,0.0
AP-0615,VND-021,PrimePack Logistics,Logistics,West,Ana Torres,2025-11-25,2025-12-25,30,7701.52,7701.52,0.0,2026-01-02,Paid,Wire,38,-8,No,Yes,0.01,No,0.0
AP-0616,VND-009,MetalWorks Ltd.,Materials,North,Sofia Reyes,2026-04-09,2026-06-08,60,25338.89,25338.89,0.0,2026-05-31,Paid,Check,52,8,Yes,Yes,0.01,No,0.0
AP-0617,VND-010,DataBridge IT,IT,West,Ana Torres,2025-07-12,2025-08-11,30,71892.74,71892.74,0.0,2025-08-03,Paid,Check,22,8,Yes,Yes,0.01,No,0.0
AP-0618,VND-006,PowerGrid Utilities,Utilities,East,Sofia Reyes,2025-10-10,2025-11-09,30,2124.36,2124.36,0.0,2025-11-14,Paid,ACH,35,-5,No,Yes,0.01,No,0.0
AP-0619,VND-001,Acme Supplies Co.,Materials,East,Pedro Alvarez,2025-12-22,2026-03-22,90,22166.24,22166.24,0.0,2026-04-09,Paid,Wire,108,-18,No,No,0.0,No,0.0
AP-0620,VND-007,ProStaff Services,Services,North,Sofia Reyes,2026-02-26,2026-04-27,60,24412.07,15451.07,8961.0,2026-05-08,Partial,Wire,71,-11,No,Yes,0.01,No,0.0
AP-0621,VND-018,BuildFast Materials,Materials,West,Pedro Alvarez,2025-11-10,2025-12-10,30,10243.38,10243.38,0.0,2025-12-23,Paid,Check,43,-13,No,Yes,0.01,No,0.0
AP-0622,VND-002,TechCore Solutions,IT,South,Laura Chen,2025-06-20,2025-09-18,90,51397.27,51397.27,0.0,2025-09-16,Paid,Check,88,2,Yes,Yes,0.005,No,0.0
AP-0623,VND-006,PowerGrid Utilities,Utilities,South,Marco Diaz,2025-04-30,2025-05-30,30,1096.7,1096.7,0.0,2025-05-30,Paid,Wire,30,0,Yes,Yes,0.01,No,0.0
AP-0624,VND-018,BuildFast Materials,Materials,North,Laura Chen,2026-01-17,2026-02-16,30,23524.6,23524.6,0.0,2026-02-21,Paid,Check,35,-5,No,No,0.0,No,0.0
AP-0625,VND-004,BuildRight Materials,Materials,North,Pedro Alvarez,2026-04-15,2026-05-15,30,46534.94,0.0,46534.94,,Overdue,Credit Card,,-16,No,Yes,0.01,No,0.0
AP-0626,VND-017,OfficePro Services,Services,East,Laura Chen,2025-05-31,2025-07-15,45,32584.32,0.0,32584.32,,Overdue,Credit Card,,-320,No,No,0.0,No,0.0
AP-0627,VND-011,QuickFreight Inc.,Logistics,North,Pedro Alvarez,2025-04-30,2025-05-30,30,6853.56,3584.32,3269.24,2025-05-27,Partial,ACH,27,3,Yes,Yes,0.01,No,0.0
AP-0628,VND-011,QuickFreight Inc.,Logistics,North,Ana Torres,2025-10-12,2025-11-11,30,4718.6,3012.98,1705.62,2025-11-08,Partial,Wire,27,3,Yes,Yes,0.01,No,0.0
AP-0629,VND-017,OfficePro Services,Services,West,Marco Diaz,2025-02-27,2025-04-28,60,36612.54,36612.54,0.0,2025-05-02,Paid,Credit Card,64,-4,No,Yes,0.01,No,0.0
AP-0630,VND-012,FacilityPro Services,Facilities,North,Laura Chen,2025-11-12,2026-01-11,60,34258.28,34258.28,0.0,2026-01-05,Paid,Check,54,6,Yes,No,0.0,No,0.0
AP-0631,VND-024,EliteFacilities Corp.,Facilities,West,Pedro Alvarez,2025-06-17,2025-08-01,45,28587.2,28587.2,0.0,2025-08-04,Paid,Credit Card,48,-3,No,No,0.0,No,0.0
AP-0632,VND-019,SkyNet IT Solutions,IT,Central,Sofia Reyes,2025-11-07,2025-12-07,30,40595.98,0.0,40595.98,,Overdue,Wire,,-175,No,No,0.0,No,0.0
AP-0633,VND-003,FastShip Logistics,Logistics,Central,Pedro Alvarez,2026-02-24,2026-03-11,15,13137.31,13137.31,0.0,2026-03-09,Paid,ACH,13,2,Yes,Yes,0.02,No,0.0
AP-0634,VND-015,ExpressRoute Logistics,Logistics,Central,Marco Diaz,2026-01-26,2026-02-25,30,6499.8,2931.39,3568.41,2026-03-10,Partial,Wire,43,-13,No,Yes,0.01,No,0.0
AP-0635,VND-010,DataBridge IT,IT,West,Ana Torres,2025-01-28,2025-02-27,30,64341.47,64341.47,0.0,2025-02-20,Paid,Credit Card,23,7,Yes,Yes,0.01,No,0.0
AP-0636,VND-004,BuildRight Materials,Materials,East,Pedro Alvarez,2025-09-08,2025-12-07,90,3365.24,3365.24,0.0,2025-11-29,Paid,Wire,82,8,Yes,No,0.0,No,0.0
AP-0637,VND-003,FastShip Logistics,Logistics,Central,Laura Chen,2025-09-22,2025-11-21,60,12931.92,12931.92,0.0,2025-11-28,Paid,Credit Card,67,-7,No,Yes,0.01,No,0.0
AP-0638,VND-019,SkyNet IT Solutions,IT,North,Laura Chen,2025-05-30,2025-06-14,15,28976.08,28976.08,0.0,2025-06-20,Paid,Wire,21,-6,No,No,0.0,No,0.0
AP-0639,VND-006,PowerGrid Utilities,Utilities,North,Laura Chen,2025-12-31,2026-03-01,60,1206.37,1206.37,0.0,2026-03-05,Paid,Check,64,-4,No,Yes,0.01,No,0.0
AP-0640,VND-021,PrimePack Logistics,Logistics,South,Sofia Reyes,2025-11-20,2026-01-19,60,16709.62,16709.62,0.0,2026-01-21,Paid,Wire,62,-2,No,Yes,0.01,No,0.0
AP-0641,VND-022,Apex Consulting,Services,East,Sofia Reyes,2025-01-14,2025-02-13,30,8067.13,8067.13,0.0,2025-01-29,Paid,Check,15,15,Yes,Yes,0.01,No,0.0
AP-0642,VND-006,PowerGrid Utilities,Utilities,North,Marco Diaz,2025-07-12,2025-08-11,30,12029.05,12029.05,0.0,2025-08-20,Paid,Wire,39,-9,No,Yes,0.01,No,0.0
AP-0643,VND-017,OfficePro Services,Services,Central,Ana Torres,2026-04-17,2026-06-16,60,36893.15,0.0,36893.15,,Pending,ACH,,,,Yes,0.01,No,0.0
AP-0644,VND-012,FacilityPro Services,Facilities,East,Laura Chen,2025-12-17,2026-03-17,90,7682.84,7682.84,0.0,2026-03-20,Paid,Wire,93,-3,No,Yes,0.005,No,0.0
AP-0645,VND-023,CoolTech Systems,IT,South,Marco Diaz,2025-08-03,2025-09-02,30,14766.37,14766.37,0.0,2025-09-04,Paid,Check,32,-2,No,Yes,0.01,No,0.0
AP-0646,VND-004,BuildRight Materials,Materials,North,Sofia Reyes,2025-02-13,2025-04-14,60,11424.85,11424.85,0.0,2025-04-07,Paid,Credit Card,53,7,Yes,Yes,0.01,No,0.0
AP-0647,VND-009,MetalWorks Ltd.,Materials,North,Sofia Reyes,2025-04-09,2025-04-24,15,39553.8,39553.8,0.0,2025-04-20,Paid,Check,11,4,Yes,No,0.0,No,0.0
AP-0648,VND-007,ProStaff Services,Services,South,Laura Chen,2025-05-30,2025-06-29,30,34296.88,0.0,34296.88,,Overdue,ACH,,-336,No,No,0.0,No,0.0
AP-0649,VND-012,FacilityPro Services,Facilities,East,Marco Diaz,2025-04-12,2025-05-12,30,29046.35,29046.35,0.0,2025-05-08,Paid,Wire,26,4,Yes,No,0.0,No,0.0
AP-0650,VND-006,PowerGrid Utilities,Utilities,Central,Sofia Reyes,2026-05-02,2026-06-01,30,5813.71,5813.71,0.0,2026-05-12,Paid,ACH,10,20,Yes,Yes,0.01,Yes,58.14
AP-0651,VND-006,PowerGrid Utilities,Utilities,East,Pedro Alvarez,2025-08-22,2025-09-21,30,6409.88,6409.88,0.0,2025-09-12,Paid,Credit Card,21,9,Yes,No,0.0,No,0.0
AP-0652,VND-016,CleanWater Utilities,Utilities,East,Laura Chen,2025-12-02,2026-01-01,30,7658.84,7658.84,0.0,2026-01-03,Paid,ACH,32,-2,No,Yes,0.01,No,0.0
AP-0653,VND-024,EliteFacilities Corp.,Facilities,East,Pedro Alvarez,2025-10-25,2025-12-24,60,34503.76,25787.33,8716.43,2026-01-13,Partial,Wire,80,-20,No,Yes,0.01,No,0.0
AP-0654,VND-016,CleanWater Utilities,Utilities,East,Marco Diaz,2025-04-18,2025-07-17,90,6247.36,6247.36,0.0,2025-07-22,Paid,ACH,95,-5,No,Yes,0.005,No,0.0
AP-0655,VND-023,CoolTech Systems,IT,Central,Sofia Reyes,2026-01-08,2026-02-07,30,78140.56,78140.56,0.0,2026-02-12,Paid,Wire,35,-5,No,Yes,0.01,No,0.0
AP-0656,VND-013,SafetyFirst Supplies,Materials,North,Marco Diaz,2025-10-13,2026-01-11,90,38711.22,38711.22,0.0,2026-01-11,Paid,Credit Card,90,0,Yes,No,0.0,No,0.0
AP-0657,VND-013,SafetyFirst Supplies,Materials,East,Pedro Alvarez,2025-10-13,2026-01-11,90,9073.96,9073.96,0.0,2025-12-28,Paid,Credit Card,76,14,Yes,Yes,0.005,No,0.0
AP-0658,VND-016,CleanWater Utilities,Utilities,West,Marco Diaz,2025-04-12,2025-04-27,15,11198.08,11198.08,0.0,2025-05-01,Paid,Wire,19,-4,No,No,0.0,No,0.0
AP-0659,VND-020,TrustBuild Facilities,Facilities,East,Marco Diaz,2025-03-20,2025-04-19,30,23815.66,23815.66,0.0,2025-04-19,Paid,Check,30,0,Yes,Yes,0.01,No,0.0
AP-0660,VND-015,ExpressRoute Logistics,Logistics,South,Laura Chen,2025-09-25,2025-12-24,90,11306.32,11306.32,0.0,2026-01-06,Paid,Credit Card,103,-13,No,No,0.0,No,0.0
AP-0661,VND-014,NetConnect Systems,IT,North,Pedro Alvarez,2026-01-21,2026-03-22,60,38191.71,38191.71,0.0,2026-03-23,Paid,Credit Card,61,-1,No,Yes,0.01,No,0.0
AP-0662,VND-022,Apex Consulting,Services,East,Marco Diaz,2025-05-18,2025-07-17,60,14561.01,14561.01,0.0,2025-07-09,Paid,Credit Card,52,8,Yes,Yes,0.01,No,0.0
AP-0663,VND-018,BuildFast Materials,Materials,Central,Ana Torres,2025-06-10,2025-09-08,90,26320.88,26320.88,0.0,2025-09-05,Paid,Credit Card,87,3,Yes,Yes,0.005,No,0.0
AP-0664,VND-013,SafetyFirst Supplies,Materials,Central,Laura Chen,2025-03-04,2025-05-03,60,3351.06,1589.87,1761.19,2025-05-21,Partial,Check,78,-18,No,Yes,0.01,No,0.0
AP-0665,VND-019,SkyNet IT Solutions,IT,North,Laura Chen,2026-03-15,2026-04-14,30,30885.73,30885.73,0.0,2026-04-14,Paid,Credit Card,30,0,Yes,Yes,0.01,No,0.0
AP-0666,VND-019,SkyNet IT Solutions,IT,North,Sofia Reyes,2025-12-12,2026-01-11,30,17733.44,17733.44,0.0,2026-01-22,Paid,Check,41,-11,No,Yes,0.01,No,0.0
AP-0667,VND-022,Apex Consulting,Services,West,Ana Torres,2025-01-21,2025-03-07,45,28750.46,0.0,28750.46,,Overdue,Credit Card,,-450,No,Yes,0.015,No,0.0
AP-0668,VND-013,SafetyFirst Supplies,Materials,Central,Pedro Alvarez,2026-05-16,2026-06-15,30,6802.72,6802.72,0.0,2026-05-31,Paid,Check,15,15,Yes,Yes,0.01,No,0.0
AP-0669,VND-020,TrustBuild Facilities,Facilities,East,Laura Chen,2026-05-24,2026-06-23,30,22969.66,22969.66,0.0,2026-05-31,Paid,Credit Card,7,23,Yes,No,0.0,No,0.0
AP-0670,VND-007,ProStaff Services,Services,East,Laura Chen,2026-02-16,2026-04-02,45,32770.31,0.0,32770.31,,Overdue,ACH,,-59,No,Yes,0.015,No,0.0
AP-0671,VND-019,SkyNet IT Solutions,IT,North,Ana Torres,2025-03-10,2025-04-24,45,47482.12,47482.12,0.0,2025-04-23,Paid,Check,44,1,Yes,Yes,0.015,No,0.0
AP-0672,VND-010,DataBridge IT,IT,Central,Laura Chen,2025-07-24,2025-09-22,60,36073.57,36073.57,0.0,2025-09-24,Paid,Credit Card,62,-2,No,Yes,0.01,No,0.0
AP-0673,VND-022,Apex Consulting,Services,Central,Marco Diaz,2026-05-27,2026-06-26,30,10879.25,10879.25,0.0,2026-05-31,Paid,ACH,4,26,Yes,No,0.0,No,0.0
AP-0674,VND-020,TrustBuild Facilities,Facilities,West,Ana Torres,2026-01-09,2026-02-08,30,17262.06,17262.06,0.0,2026-02-05,Paid,ACH,27,3,Yes,Yes,0.01,No,0.0
AP-0675,VND-025,RapidShip Co.,Logistics,East,Pedro Alvarez,2025-03-07,2025-05-06,60,13044.62,13044.62,0.0,2025-05-05,Paid,Credit Card,59,1,Yes,No,0.0,No,0.0
AP-0676,VND-022,Apex Consulting,Services,Central,Marco Diaz,2025-04-27,2025-05-27,30,8548.6,3891.92,4656.68,2025-06-06,Partial,Credit Card,40,-10,No,Yes,0.01,No,0.0
AP-0677,VND-018,BuildFast Materials,Materials,West,Pedro Alvarez,2025-06-13,2025-07-13,30,15090.17,6622.86,8467.31,2025-07-25,Partial,ACH,42,-12,No,Yes,0.01,No,0.0
AP-0678,VND-006,PowerGrid Utilities,Utilities,North,Pedro Alvarez,2025-03-27,2025-04-11,15,5051.62,5051.62,0.0,2025-04-15,Paid,ACH,19,-4,No,Yes,0.02,No,0.0
AP-0679,VND-014,NetConnect Systems,IT,East,Sofia Reyes,2025-08-30,2025-09-29,30,13394.93,0.0,13394.93,,Overdue,Credit Card,,-244,No,No,0.0,No,0.0
AP-0680,VND-017,OfficePro Services,Services,Central,Ana Torres,2025-04-03,2025-07-02,90,11808.84,5486.89,6321.95,2025-07-15,Partial,Check,103,-13,No,Yes,0.005,No,0.0
AP-0681,VND-024,EliteFacilities Corp.,Facilities,West,Marco Diaz,2025-05-28,2025-06-27,30,5524.86,5524.86,0.0,2025-06-14,Paid,Credit Card,17,13,Yes,Yes,0.01,No,0.0
AP-0682,VND-002,TechCore Solutions,IT,West,Ana Torres,2025-11-21,2025-12-21,30,45930.88,45930.88,0.0,2025-12-29,Paid,Check,38,-8,No,Yes,0.01,No,0.0
AP-0683,VND-009,MetalWorks Ltd.,Materials,South,Laura Chen,2025-11-12,2026-01-11,60,3011.56,3011.56,0.0,2026-01-17,Paid,Credit Card,66,-6,No,No,0.0,No,0.0
AP-0684,VND-002,TechCore Solutions,IT,South,Laura Chen,2026-01-07,2026-02-21,45,72736.78,72736.78,0.0,2026-02-12,Paid,Credit Card,36,9,Yes,Yes,0.015,No,0.0
AP-0685,VND-008,GreenEnergy Corp.,Utilities,West,Pedro Alvarez,2025-09-19,2025-11-18,60,4862.88,4862.88,0.0,2025-11-14,Paid,ACH,56,4,Yes,No,0.0,No,0.0
AP-0686,VND-006,PowerGrid Utilities,Utilities,West,Laura Chen,2025-10-08,2025-10-23,15,13063.45,0.0,13063.45,,Overdue,Credit Card,,-220,No,No,0.0,No,0.0
AP-0687,VND-016,CleanWater Utilities,Utilities,West,Laura Chen,2025-06-14,2025-07-14,30,10627.99,10627.99,0.0,2025-07-29,Paid,Credit Card,45,-15,No,Yes,0.01,No,0.0
